date,district,market,commodity,variety,min_price,max_price,modal_price
2024-03-13,Ahmednagar,Kopargaon,Onion,Other,500,1784,1570.0
2024-03-13,Nashik,Dindori(Vani),Onion,Other,1200,2131,1611.0
2024-03-13,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,700,1800,1250.0
2024-03-13,Nashik,Nampur,Onion,Other,500,1610,1450.0
2024-03-13,Ahmednagar,Karjat,Onion,1st Sort,300,2000,1100.0
2024-03-13,Nashik,Chandvad,Onion,Red,800,1765,1550.0
2024-03-13,Thane,Kalyan,Onion,1st Sort,1700,2000,1850.0
2024-03-13,Dhule,Shirpur,Onion,Red,550,2200,1700.0
2024-03-13,Dhule,Shirpur,Onion,White,1150,1150,1150.0
2024-03-13,Ahmednagar,Kopargaon,Onion,Red,500,1725,1550.0
2024-03-13,Ahmednagar,Parner,Onion,Other,300,2000,1350.0
2024-03-13,Nashik,Devala,Onion,Red,350,1665,1550.0
2024-03-13,Kolhapur,Kolhapur,Onion,Other,600,2000,1300.0
2024-03-13,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-13,Ahmednagar,Sangamner,Onion,Other,200,2061,1130.0
2024-03-13,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,300,1900,1100.0
2024-03-13,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,600,1720,1560.0
2024-03-13,Nashik,Manmad,Onion,Red,400,1671,1500.0
2024-03-13,Nashik,Sinner,Onion,Red,200,1594,1475.0
2024-03-13,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1800,1525.0
2024-03-13,Nagpur,Nagpur,Onion,White,1300,1900,1750.0
2024-03-13,Nashik,Nandgaon,Onion,Red,201,1641,1550.0
2024-03-13,Jalgaon,Yawal,Onion,Red,820,1190,960.0
2024-03-13,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-13,Nashik,Lasalgaon(Niphad),Onion,Other,960,1697,1600.0
2024-03-13,Nagpur,Hingna,Onion,Other,1800,1800,1800.0
2024-03-13,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,700,2000,1350.0
2024-03-13,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,350,1581,1250.0
2024-03-13,Jalgaon,Jalgaon,Onion,Red,600,1600,1202.0
2024-03-13,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1200,1550,1375.0
2024-03-13,Sholapur,Solapur,Onion,Red,200,2100,1200.0
2024-03-13,Nashik,Chandvad,Onion,Other,1000,1750,1530.0
2024-03-14,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-14,Pune,Junnar(Otur),Onion,Other,700,1800,1500.0
2024-03-14,Nashik,Lasalgaon(Vinchur),Onion,Red,700,1700,1600.0
2024-03-14,Jalgaon,Jalgaon,Onion,Red,500,1637,1075.0
2024-03-14,Pune,Pune(Manjri),Onion,Local,1300,1600,1500.0
2024-03-14,Ahmednagar,Kopargaon,Onion,Other,500,1550,1450.0
2024-03-14,Pune,Junnar,Onion,Other,500,1610,1110.0
2024-03-14,Nashik,Dindori(Vani),Onion,Red,1300,2100,1650.0
2024-03-14,Nashik,Chandvad,Onion,Other,562,1700,1450.0
2024-03-14,Kolhapur,Vadgaonpeth,Onion,Local,1000,3500,2000.0
2024-03-14,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1800,1000.0
2024-03-14,Nandurbar,Nandurbar,Onion,Red,1495,1575,1540.0
2024-03-14,Nashik,Lasalgaon(Vinchur),Onion,Other,700,1661,1550.0
2024-03-14,Sholapur,Solapur,Onion,Red,200,2100,1200.0
2024-03-14,Ahmednagar,Sangamner,Onion,Other,150,1900,1025.0
2024-03-14,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1300,1800,1550.0
2024-03-14,Nashik,Sinner,Onion,Red,200,1545,1400.0
2024-03-14,Raigad,Pen,Onion,Red,1800,2000,1800.0
2024-03-14,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1800,1100.0
2024-03-14,Satara,Vai,Onion,Local,800,1600,1200.0
2024-03-14,Nashik,Devala,Onion,Other,600,1600,1475.0
2024-03-14,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,450,1600,1451.0
2024-03-14,Nashik,Kalvan,Onion,Other,400,1655,1201.0
2024-03-14,Ahmednagar,Ahmednagar,Onion,Red,100,1700,1300.0
2024-03-14,Ahmednagar,Shrigonda,Onion,Other,250,1500,1300.0
2024-03-14,Ahmednagar,Ahmednagar,Onion,Other,150,1800,1450.0
2024-03-14,Pune,Junnar(Narayangaon),Onion,Other,500,2300,1500.0
2024-03-14,Nashik,Umrane,Onion,Red,601,1700,1500.0
2024-03-14,Nashik,Umrane,Onion,Other,601,1600,1450.0
2024-03-14,Pune,Pune(Moshi),Onion,Local,500,1200,850.0
2024-03-14,Nagpur,Hingna,Onion,Other,1800,1800,1800.0
2024-03-14,Ahmednagar,Akole,Onion,Other,200,1751,1451.0
2024-03-14,Nashik,Lasalgaon(Niphad),Onion,Other,900,1691,1525.0
2024-03-14,Ahmednagar,Shevgaon,Onion,1st Sort,1400,1700,1400.0
2024-03-14,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,1712,1300.0
2024-03-14,Pune,Pune(Khadiki),Onion,Local,1000,1500,1250.0
2024-03-14,Ahmednagar,Kopargaon,Onion,Red,500,1667,1475.0
2024-03-14,Nashik,Chandvad,Onion,Red,700,1625,1470.0
2024-03-14,Nashik,Lasalgaon(Niphad),Onion,Red,1001,1680,1600.0
2024-03-14,Nashik,Devala,Onion,Red,300,1635,1500.0
2024-03-14,Pune,Pune(Pimpri),Onion,Local,1400,1700,1550.0
2024-03-14,Nashik,Pimpalgaon,Onion,Other,400,1731,1500.0
2024-03-14,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,300,2000,850.0
2024-03-14,Sholapur,Mangal Wedha,Onion,Local,100,1400,1310.0
2024-03-14,Ahmednagar,Sangamner,Onion,Red,100,1500,800.0
2024-03-14,Mumbai,Vashi New Mumbai,Onion,Other,1200,1800,1500.0
2024-03-14,Nashik,Lasalgaon,Onion,Other,600,1711,1600.0
2024-03-14,Nashik,Nandgaon,Onion,Other,350,1670,1550.0
2024-03-14,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,1700,1000.0
2024-03-14,Nashik,Yeola,Onion,Red,500,1676,1500.0
2024-03-14,Buldhana,Malkapur,Onion,Local,850,1240,1000.0
2024-03-14,Pune,Manchar,Onion,Other,1200,1800,1500.0
2024-03-14,Jalgaon,Bhusaval,Onion,Red,1000,1500,1200.0
2024-03-14,Ahmednagar,Jamkhed,Onion,Local,150,1800,975.0
2024-03-14,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,500,1675,1275.0
2024-03-14,Pune,Khed(Chakan),Onion,Other,1200,1600,1400.0
2024-03-14,Nashik,Nandgaon,Onion,Red,200,1603,1550.0
2024-03-14,Dhule,Dhule,Onion,Red,150,1450,1110.0
2024-03-14,Thane,Kalyan,Onion,1st Sort,1600,1900,1780.0
2024-03-14,Nashik,Lasalgaon,Onion,Red,700,1780,1710.0
2024-03-14,Ahmednagar,Karjat,Onion,1st Sort,300,1700,1000.0
2024-03-14,Ahmednagar,Shevgaon,Onion,Other,200,900,900.0
2024-03-14,Sholapur,Kurdwadi(Modnimb),Onion,Red,200,1901,1500.0
2024-03-14,Nashik,Nampur,Onion,Other,500,1600,1450.0
2024-03-14,Ahmednagar,Shevgaon,Onion,2nd Sort,1000,1200,1200.0
2024-03-14,Nashik,Nampur,Onion,Red,300,1550,1400.0
2024-03-14,Nashik,Satana,Onion,Red,300,1565,1380.0
2024-03-14,Akola,Akola,Onion,Other,1200,1700,1300.0
2024-03-14,Sangli,Vita,Onion,Other,1400,1700,1500.0
2024-03-14,Nashik,Manmad,Onion,Red,500,1692,1500.0
2024-03-14,Satara,Satara,Onion,Other,1000,1700,1350.0
2024-03-14,Kolhapur,Kolhapur,Onion,Other,600,1900,1200.0
2024-03-14,Nashik,Kalvan,Onion,Red,400,1655,1201.0
2024-03-14,Pune,Pune,Onion,Local,700,1700,1200.0
2024-03-14,Nashik,Pimpalgaon,Onion,Pole,300,1801,1600.0
2024-03-15,Nashik,Sinner,Onion,Red,200,1441,1300.0
2024-03-15,Pune,Khed(Chakan),Onion,Other,1200,1600,1350.0
2024-03-15,Dhule,Dhule,Onion,Red,200,1700,1400.0
2024-03-15,Pune,Junnar(Alephata),Onion,Other,800,2010,1200.0
2024-03-15,Pune,Junnar(Narayangaon),Onion,Other,600,1900,1200.0
2024-03-15,Jalgaon,Bhusaval,Onion,Red,1000,1500,1300.0
2024-03-15,Nashik,Lasalgaon(Vinchur),Onion,Red,700,1620,1500.0
2024-03-15,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1850,1125.0
2024-03-15,Jalgaon,Yawal,Onion,Red,820,1190,960.0
2024-03-15,Kolhapur,Kolhapur,Onion,Other,600,1700,1100.0
2024-03-15,Ahmednagar,Pathardi,Onion,Red,300,1600,1200.0
2024-03-15,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1466,1350.0
2024-03-15,Sholapur,Mangal Wedha,Onion,Local,320,1640,1300.0
2024-03-15,Nashik,Devala,Onion,Red,230,1475,1350.0
2024-03-15,Nashik,Satana,Onion,Red,200,1515,1325.0
2024-03-15,Ahmednagar,Karjat,Onion,1st Sort,300,1700,1000.0
2024-03-15,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,600,1900,1250.0
2024-03-15,Ahmednagar,Parner,Onion,Other,300,1700,1275.0
2024-03-15,Pune,Pune(Pimpri),Onion,Local,1400,1700,1550.0
2024-03-15,Nashik,Pimpalgaon,Onion,Other,300,1680,1450.0
2024-03-15,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,800,1560,1200.0
2024-03-15,Ahmednagar,Rahuri,Onion,Other,100,1900,1000.0
2024-03-15,Nandurbar,Nandurbar,Onion,Red,1205,1400,1350.0
2024-03-15,Sholapur,Akluj,Onion,Other,300,2000,1400.0
2024-03-15,Pune,Pune(Khadiki),Onion,Local,1000,1700,1250.0
2024-03-15,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-15,Satara,Vai,Onion,Local,800,1700,1400.0
2024-03-15,Nashik,Devala,Onion,Other,500,1485,1375.0
2024-03-15,Nashik,Lasalgaon,Onion,Red,600,1752,1410.0
2024-03-15,Dharashiv(Usmanabad),Paranda,Onion,Other,300,1700,1200.0
2024-03-15,Nashik,Nampur,Onion,Other,250,1635,1400.0
2024-03-15,Kolhapur,Vadgaonpeth,Onion,Local,1000,3500,1500.0
2024-03-15,Pune,Pune(Manjri),Onion,Local,1300,1700,1500.0
2024-03-15,Thane,Kalyan,Onion,1st Sort,1600,1900,1750.0
2024-03-15,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1480,1300.0
2024-03-15,Nashik,Lasalgaon(Vinchur),Onion,Other,700,1680,1500.0
2024-03-15,Nashik,Lasalgaon(Niphad),Onion,Red,671,1619,1500.0
2024-03-15,Ahmednagar,Kopargaon,Onion,Other,500,1550,1460.0
2024-03-15,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,300,1500,1400.0
2024-03-15,Ahmednagar,Rahata,Onion,Other,200,1800,1200.0
2024-03-15,Ahmednagar,Kopargaon,Onion,Red,500,1600,1450.0
2024-03-15,Akola,Akola,Onion,Other,1200,1600,1400.0
2024-03-15,Nashik,Pimpalgaon,Onion,Pole,300,1730,1500.0
2024-03-15,Mumbai,Vashi New Mumbai,Onion,Other,1100,1600,1350.0
2024-03-15,Nashik,Kalvan,Onion,Other,400,1615,1101.0
2024-03-15,Nashik,Yeola,Onion,Red,300,1590,1451.0
2024-03-15,Nagpur,Hingna,Onion,Other,1800,1800,1800.0
2024-03-15,Nandurbar,Navapur,Onion,Other,700,2000,1157.0
2024-03-15,Nashik,Manmad,Onion,Red,407,1600,1450.0
2024-03-15,Nashik,Lasalgaon(Niphad),Onion,Other,700,1550,1460.0
2024-03-15,Sholapur,Solapur,Onion,Red,100,1900,1100.0
2024-03-15,Ahmednagar,Sangamner,Onion,Other,150,1700,925.0
2024-03-15,Nashik,Chandvad,Onion,Other,800,1725,1460.0
2024-03-15,Nashik,Kalvan,Onion,Red,500,1575,1150.0
2024-03-15,Nashik,Nampur,Onion,Red,300,1550,1300.0
2024-03-15,Jalgaon,Jalgaon,Onion,Red,550,1777,1202.0
2024-03-15,Nashik,Dindori(Vani),Onion,Other,1301,2000,1551.0
2024-03-15,Ahmednagar,Sangamner,Onion,Red,100,1500,800.0
2024-03-15,Pune,Pune(Moshi),Onion,Local,500,1200,850.0
2024-03-15,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-15,Nashik,Chandvad,Onion,Red,700,1620,1350.0
2024-03-15,Nashik,Lasalgaon,Onion,Other,700,1651,1451.0
2024-03-16,Ahmednagar,Shevgaon,Onion,1st Sort,1200,1600,1200.0
2024-03-16,Ahmednagar,Newasa(Ghodegaon),Onion,Other,300,1800,1600.0
2024-03-16,Nashik,Lasalgaon(Niphad),Onion,Other,600,1562,1460.0
2024-03-16,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,400,1400,1150.0
2024-03-16,Ahmednagar,Shevgaon,Onion,2nd Sort,800,1000,1000.0
2024-03-16,Pune,Junnar(Narayangaon),Onion,Other,500,1600,1100.0
2024-03-16,Nashik,Dindori(Vani),Onion,Other,1000,1635,1351.0
2024-03-16,Nashik,Pimpalgaon,Onion,Pole,400,1640,1450.0
2024-03-16,Pune,Baramati,Onion,Red,300,1600,1200.0
2024-03-16,Satara,Satara,Onion,Other,1000,1500,1250.0
2024-03-16,Kolhapur,Kolhapur,Onion,Other,600,1900,1200.0
2024-03-16,Pune,Pune(Khadiki),Onion,Local,1000,1400,1200.0
2024-03-16,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,500,1400,1150.0
2024-03-16,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1600,1000.0
2024-03-16,Pune,Pune(Moshi),Onion,Local,500,1200,850.0
2024-03-16,Ahmednagar,Shevgaon,Onion,Other,200,700,700.0
2024-03-16,Ahmednagar,Kopargaon,Onion,Other,500,1550,1450.0
2024-03-16,Dhule,Shirpur,Onion,Red,325,1600,1025.0
2024-03-16,Sholapur,Mangal Wedha,Onion,Local,100,1450,1250.0
2024-03-16,Nashik,Manmad,Onion,Red,305,1465,1300.0
2024-03-16,Akola,Akola,Onion,Other,1000,1600,1500.0
2024-03-16,Nagpur,Nagpur,Onion,White,1500,2000,1875.0
2024-03-16,Satara,Vai,Onion,Local,800,1600,1200.0
2024-03-16,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,400,1411,1200.0
2024-03-16,Sholapur,Solapur,Onion,Red,100,2000,1100.0
2024-03-16,Nashik,Lasalgaon(Vinchur),Onion,Red,600,1576,1400.0
2024-03-16,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,700,2000,1350.0
2024-03-16,Mumbai,Vashi New Mumbai,Onion,Other,1100,1600,1350.0
2024-03-16,Nashik,Lasalgaon(Vinchur),Onion,Other,650,1640,1450.0
2024-03-16,Nashik,Lasalgaon,Onion,Red,600,1647,1491.0
2024-03-16,Ahmednagar,Jamkhed,Onion,Local,100,1700,900.0
2024-03-16,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1300,2250,1600.0
2024-03-16,Nagpur,Nagpur,Onion,Red,1400,2000,1875.0
2024-03-16,Nagpur,Ramtek,Onion,Other,1400,1600,1500.0
2024-03-16,Jalgaon,Jalgaon,Onion,Red,377,1540,937.0
2024-03-16,Ahmednagar,Ahmednagar,Onion,Red,150,1500,1200.0
2024-03-16,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,301,1501,1200.0
2024-03-16,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,700,1475,1250.0
2024-03-16,Ahmednagar,Kopargaon,Onion,Red,500,1579,1470.0
2024-03-16,Pune,Khed(Chakan),Onion,Other,1000,1700,1500.0
2024-03-16,Nagpur,Hingna,Onion,Other,2000,2000,2000.0
2024-03-16,Satara,Karad,Onion,Other,500,1800,1800.0
2024-03-16,Nashik,Lasalgaon(Niphad),Onion,Red,700,1575,1500.0
2024-03-16,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1800,1100.0
2024-03-16,Nashik,Lasalgaon,Onion,Other,700,1600,1490.0
2024-03-16,Nashik,Chandvad,Onion,Red,760,1552,1350.0
2024-03-16,Jalgaon,Bhusaval,Onion,Red,1000,1500,1300.0
2024-03-16,Nashik,Pimpalgaon,Onion,Other,300,1605,1400.0
2024-03-16,Nashik,Yeola,Onion,Red,351,1540,1350.0
2024-03-16,Ahmednagar,Karjat,Onion,1st Sort,300,1550,1100.0
2024-03-16,Ahmednagar,Ahmednagar,Onion,Other,200,1600,1300.0
2024-03-16,Pune,Pune(Pimpri),Onion,Local,1400,1600,1500.0
2024-03-16,Nashik,Chandvad,Onion,Other,956,1677,1450.0
2024-03-16,Jalgaon,Yawal,Onion,Red,840,1230,1000.0
2024-03-16,Pune,Pune(Manjri),Onion,Local,1300,1500,1400.0
2024-03-17,Pune,Khed(Chakan),Onion,Other,1100,1600,1400.0
2024-03-17,Ahmednagar,Parner,Onion,Other,300,1600,1125.0
2024-03-17,Pune,Manchar,Onion,Other,1000,1700,1350.0
2024-03-17,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,800,1400,1000.0
2024-03-17,Ahmednagar,Akole,Onion,Other,200,1700,1400.0
2024-03-17,Ahmednagar,Shrigonda,Onion,Other,200,1450,1300.0
2024-03-17,Ahmednagar,Pathardi,Onion,Red,200,1400,1200.0
2024-03-17,Nagpur,Nagpur,Onion,Red,1400,2000,1850.0
2024-03-17,Sholapur,Akluj,Onion,Other,500,2000,1200.0
2024-03-17,Ahmednagar,Rahata,Onion,Other,200,1650,1200.0
2024-03-17,Jalgaon,Yawal,Onion,Red,850,1250,1000.0
2024-03-17,Satara,Karad,Onion,Other,1200,1800,1800.0
2024-03-17,Ahmednagar,Karjat,Onion,1st Sort,300,1500,1000.0
2024-03-17,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,600,1300,950.0
2024-03-17,Jalgaon,Bhusaval,Onion,Red,1000,1500,1200.0
2024-03-17,Pune,Junnar(Alephata),Onion,Other,750,1800,1300.0
2024-03-17,Pune,Pune,Onion,Local,400,1600,1000.0
2024-03-17,Pune,Junnar,Onion,Other,500,1610,910.0
2024-03-17,Sholapur,Mangal Wedha,Onion,Local,300,1400,1100.0
2024-03-17,Raigad,Pen,Onion,Red,2200,2400,2200.0
2024-03-17,Pune,Pune(Khadiki),Onion,Local,700,1300,1000.0
2024-03-17,Pune,Junnar(Otur),Onion,Other,800,1600,1000.0
2024-03-17,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-17,Pune,Pune(Moshi),Onion,Local,600,1000,800.0
2024-03-17,Satara,Satara,Onion,Other,1000,1700,1350.0
2024-03-17,Nagpur,Ramtek,Onion,Other,1800,2000,1900.0
2024-03-17,Pune,Pune(Pimpri),Onion,Local,1000,1600,1300.0
2024-03-17,Satara,Vai,Onion,Local,800,1700,1100.0
2024-03-17,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,2100,1400.0
2024-03-17,Nagpur,Nagpur,Onion,White,1500,2000,1875.0
2024-03-17,Pune,Junnar(Narayangaon),Onion,Other,200,1800,1300.0
2024-03-17,Chattrapati Sambhajinagar,Paithan,Onion,Red,200,1300,900.0
2024-03-18,Satara,Satara,Onion,Other,700,1500,1100.0
2024-03-18,Pune,Pune,Onion,Local,500,1500,1000.0
2024-03-18,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-18,Ahmednagar,Newasa(Ghodegaon),Onion,Other,200,1700,1400.0
2024-03-18,Nashik,Nandgaon,Onion,Red,142,1386,1250.0
2024-03-18,Ahmednagar,Shevgaon,Onion,Other,200,800,800.0
2024-03-18,Ahmednagar,Rahuri(Vambori),Onion,Red,100,1500,900.0
2024-03-18,Satara,Vai,Onion,Local,700,1600,1200.0
2024-03-18,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,400,1400,900.0
2024-03-18,Sholapur,Kurdwadi(Modnimb),Onion,Red,100,1751,1300.0
2024-03-18,Ahmednagar,Sangamner,Onion,Red,100,1400,750.0
2024-03-18,Nashik,Kalvan,Onion,Red,250,1365,1001.0
2024-03-18,Nashik,Chandvad,Onion,Red,581,1430,1230.0
2024-03-18,Nashik,Chandvad,Onion,Other,600,1523,1330.0
2024-03-18,Sholapur,Mangal Wedha,Onion,Local,100,1600,1400.0
2024-03-18,Pune,Baramati,Onion,Red,300,1400,1000.0
2024-03-18,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,700,1600,1200.0
2024-03-18,Jalgaon,Yawal,Onion,Red,850,1250,1000.0
2024-03-18,Nashik,Pimpalgaon,Onion,Pole,400,1396,1250.0
2024-03-18,Pune,Pune(Khadiki),Onion,Local,1000,1500,1250.0
2024-03-18,Nagpur,Nagpur,Onion,Red,1400,2000,1850.0
2024-03-18,Akola,Akola,Onion,Other,800,1600,1400.0
2024-03-18,Ahmednagar,Shevgaon,Onion,2nd Sort,900,1100,1100.0
2024-03-18,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,400,1381,1225.0
2024-03-18,Nashik,Pimpalgaon,Onion,Other,300,1580,1350.0
2024-03-18,Nandurbar,Nandurbar,Onion,Red,1085,1245,1150.0
2024-03-18,Ahmednagar,Sangamner,Onion,Other,100,1611,855.0
2024-03-18,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1600,1000.0
2024-03-18,Nagpur,Hingna,Onion,Other,1600,1600,1600.0
2024-03-18,Ahmednagar,Shevgaon,Onion,1st Sort,1200,1500,1500.0
2024-03-18,Pune,Pune(Moshi),Onion,Local,500,1200,850.0
2024-03-18,Thane,Kalyan,Onion,1st Sort,1600,1900,1750.0
2024-03-18,Pune,Pune(Manjri),Onion,Local,1100,1300,1200.0
2024-03-18,Nashik,Devala,Onion,Other,500,1335,1250.0
2024-03-18,Pune,Junnar(Narayangaon),Onion,Other,300,1600,1200.0
2024-03-18,Ahmednagar,Ahmednagar,Onion,Red,150,1400,800.0
2024-03-18,Satara,Karad,Onion,Other,500,1800,1800.0
2024-03-18,Mumbai,Vashi New Mumbai,Onion,Other,1000,1500,1250.0
2024-03-18,Nashik,Dindori(Vani),Onion,Other,1100,1720,1435.0
2024-03-18,Beed,Kada,Onion,Other,200,1500,1000.0
2024-03-18,Pune,Pune(Pimpri),Onion,Local,1400,1600,1500.0
2024-03-18,Dharashiv(Usmanabad),Paranda,Onion,Other,400,1450,1000.0
2024-03-18,Nashik,Nampur,Onion,Red,500,1375,1100.0
2024-03-18,Nashik,Nandgaon,Onion,Other,300,1461,1350.0
2024-03-18,Nashik,Umrane,Onion,Other,700,1490,1300.0
2024-03-18,Nashik,Nampur,Onion,Other,300,1375,1100.0
2024-03-18,Dhule,Dhule,Onion,Red,200,2100,1440.0
2024-03-18,Ahmednagar,Shrigonda,Onion,Other,500,1400,1200.0
2024-03-18,Ahmednagar,Shrirampur,Onion,Other,745,1200,950.0
2024-03-18,Ahmednagar,Ahmednagar,Onion,Other,150,1500,900.0
2024-03-18,Nashik,Manmad,Onion,Red,270,1360,1100.0
2024-03-18,Nashik,Satana,Onion,Red,200,1445,1150.0
2024-03-18,Nashik,Lasalgaon(Vinchur),Onion,Red,500,1335,1250.0
2024-03-18,Nashik,Devala,Onion,Red,350,1325,1225.0
2024-03-18,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,600,2000,1300.0
2024-03-18,Nagpur,Nagpur,Onion,White,1500,2000,1875.0
2024-03-18,Nashik,Sinner,Onion,Red,200,1302,1150.0
2024-03-18,Nashik,Yeola,Onion,Red,300,1490,1270.0
2024-03-18,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1400,2000,1600.0
2024-03-18,Nashik,Manmad,Onion,Other,420,1492,1300.0
2024-03-18,Nashik,Lasalgaon,Onion,Red,600,1500,1325.0
2024-03-18,Nashik,Lasalgaon(Vinchur),Onion,Other,500,1461,1400.0
2024-03-18,Nashik,Yeola,Onion,Other,300,1501,1260.0
2024-03-18,Nashik,Lasalgaon(Niphad),Onion,Other,500,1414,1300.0
2024-03-18,Nashik,Lasalgaon,Onion,Other,800,1500,1420.0
2024-03-18,Sholapur,Solapur,Onion,Red,200,1850,1000.0
2024-03-18,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,300,1302,1125.0
2024-03-18,Nashik,Lasalgaon(Niphad),Onion,Red,600,1401,1275.0
2024-03-18,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,301,1340,1025.0
2024-03-18,Kolhapur,Kolhapur,Onion,Other,600,1800,1200.0
2024-03-18,Nashik,Umrane,Onion,Red,600,1400,1250.0
2024-03-19,Nashik,Chandvad,Onion,Red,511,1419,1200.0
2024-03-19,Nashik,Nasik,Onion,Other,500,1451,1300.0
2024-03-19,Nashik,Lasalgaon(Niphad),Onion,Red,700,1299,1200.0
2024-03-19,Ahmednagar,Rahata,Onion,Other,200,1500,1200.0
2024-03-19,Ahmednagar,Kopargaon,Onion,Other,500,1428,1300.0
2024-03-19,Sangli,Vita,Onion,Other,1000,1700,1650.0
2024-03-19,Nashik,Pimpalgaon,Onion,Other,300,1561,1400.0
2024-03-19,Pune,Pune(Moshi),Onion,Local,500,1200,850.0
2024-03-19,Nandurbar,Nandurbar,Onion,Red,1010,1150,1100.0
2024-03-19,Kolhapur,Kolhapur,Onion,Other,500,1500,1000.0
2024-03-19,Pune,Pune(Pimpri),Onion,Local,1400,1500,1450.0
2024-03-19,Nagpur,Hingna,Onion,Other,1600,1600,1600.0
2024-03-19,Thane,Kalyan,Onion,1st Sort,1300,1600,1450.0
2024-03-19,Ahmednagar,Kopargaon,Onion,Red,500,1350,1275.0
2024-03-19,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,400,1300,450.0
2024-03-19,Nagpur,Nagpur,Onion,White,1100,1500,1375.0
2024-03-19,Nandurbar,Navapur,Onion,Other,600,1500,836.0
2024-03-19,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,400,1363,1250.0
2024-03-19,Jalgaon,Yawal,Onion,Red,860,1250,1020.0
2024-03-19,Nashik,Lasalgaon,Onion,Red,700,1415,1351.0
2024-03-19,Nashik,Lasalgaon(Vinchur),Onion,Other,600,1500,1400.0
2024-03-19,Nashik,Nandgaon,Onion,Other,301,1466,1250.0
2024-03-19,Nashik,Umrane,Onion,Red,500,1400,1250.0
2024-03-19,Satara,Satara,Onion,Other,1000,1500,1250.0
2024-03-19,Dharashiv(Usmanabad),Paranda,Onion,Other,100,1300,800.0
2024-03-19,Pune,Khed(Chakan),Onion,Other,1200,1600,1400.0
2024-03-19,Mumbai,Vashi New Mumbai,Onion,Other,1100,1600,1350.0
2024-03-19,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1900,1150.0
2024-03-19,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-19,Nashik,Devala,Onion,Other,600,1405,1280.0
2024-03-19,Nashik,Lasalgaon(Vinchur),Onion,Red,500,1351,1280.0
2024-03-19,Nashik,Lasalgaon(Niphad),Onion,Other,500,1339,1280.0
2024-03-19,Nashik,Chandvad,Onion,Other,510,1476,1350.0
2024-03-19,Amarawati,Amrawati(Frui & Veg. Market),Onion,Red,400,1600,1000.0
2024-03-19,Nashik,Devala,Onion,Red,350,1325,1200.0
2024-03-19,Ahmednagar,Rahuri,Onion,Other,100,1500,800.0
